episode,total_reward,total_return,final_portfolio_value,n_trades,sharpe_ratio,win_rate,epsilon,avg_loss
347,-0.010952,-0.00011,99989.05,590,-0.568,0.5949,0.01,0.0
348,-0.00867,-8.7e-05,99991.33,610,-0.4508,0.5984,0.01,0.0
349,-0.004666,-4.7e-05,99995.33,537,-0.2448,0.6238,0.01,0.0
350,-0.012438,-0.000124,99987.56,609,-0.6465,0.5698,0.01,0.0
351,-0.004647,-4.6e-05,99995.35,545,-0.2427,0.589,0.01,0.0
352,-0.005491,-5.5e-05,99994.51,523,-0.2883,0.6157,0.01,0.0
353,-0.008374,-8.4e-05,99991.63,573,-0.4389,0.6056,0.01,0.0
354,-0.008558,-8.6e-05,99991.44,583,-0.4464,0.5935,0.01,0.0
355,-0.006313,-6.3e-05,99993.69,593,-0.3301,0.6206,0.01,0.0
356,-0.003799,-3.8e-05,99996.2,537,-0.1992,0.6182,0.01,0.0
357,-0.0069,-6.9e-05,99993.1,595,-0.3608,0.6017,0.01,0.0
358,-0.006886,-6.9e-05,99993.11,574,-0.3593,0.5993,0.01,0.0
359,-0.00144,-1.4e-05,99998.56,535,-0.076,0.6019,0.01,0.0
360,-0.007129,-7.1e-05,99992.87,567,-0.3709,0.5944,0.01,0.0
361,-0.005113,-5.1e-05,99994.89,575,-0.269,0.6348,0.01,0.0
362,-0.008464,-8.5e-05,99991.54,551,-0.4419,0.6152,0.01,0.0
363,-0.007482,-7.5e-05,99992.52,563,-0.3892,0.6021,0.01,0.0
364,-0.009813,-9.8e-05,99990.19,541,-0.5161,0.5712,0.01,0.0
365,-0.003357,-3.4e-05,99996.64,522,-0.1775,0.6475,0.01,0.0
366,-0.007065,-7.1e-05,99992.93,566,-0.3693,0.6095,0.01,0.0
367,-0.007509,-7.5e-05,99992.49,572,-0.3933,0.6189,0.01,0.0
368,-0.005171,-5.2e-05,99994.83,600,-0.2709,0.6083,0.01,0.0
369,-0.001312,-1.3e-05,99998.69,563,-0.0688,0.6394,0.01,0.0
370,-0.013045,-0.00013,99986.96,610,-0.6756,0.5689,0.01,0.0
371,-0.003277,-3.3e-05,99996.72,540,-0.1725,0.6296,0.01,0.0
372,-0.004274,-4.3e-05,99995.73,580,-0.2242,0.5948,0.01,0.0
373,-0.006196,-6.2e-05,99993.8,573,-0.3244,0.5899,0.01,0.0
374,-0.007308,-7.3e-05,99992.69,523,-0.3811,0.5927,0.01,0.0
375,-0.007105,-7.1e-05,99992.9,503,-0.3723,0.5865,0.01,0.0
376,-0.003599,-3.6e-05,99996.4,502,-0.19,0.6215,0.01,0.0
377,-0.004433,-4.4e-05,99995.57,565,-0.2326,0.623,0.01,0.0
378,-0.000985,-1e-05,99999.01,545,-0.0516,0.6183,0.01,0.0
379,0.005481,5.5e-05,100005.48,542,0.2896,0.6402,0.01,0.0
380,-0.002998,-3e-05,99997.0,538,-0.1576,0.6059,0.01,0.0
381,-0.009495,-9.5e-05,99990.51,609,-0.4972,0.6125,0.01,0.0
382,-0.002771,-2.8e-05,99997.23,580,-0.146,0.6345,0.01,0.0
383,-0.009427,-9.4e-05,99990.57,599,-0.4918,0.5927,0.01,0.0
384,-0.00894,-8.9e-05,99991.06,575,-0.4664,0.5965,0.01,0.0
385,-0.010893,-0.000109,99989.11,591,-0.5655,0.599,0.01,0.0
386,-0.006247,-6.2e-05,99993.75,551,-0.3281,0.6134,0.01,0.0
387,-0.005772,-5.8e-05,99994.23,551,-0.3034,0.6152,0.01,0.0
388,-0.00193,-1.9e-05,99998.07,555,-0.1011,0.6,0.01,0.0
389,0.002608,2.6e-05,100002.61,529,0.1377,0.6371,0.01,0.0
390,-0.004377,-4.4e-05,99995.62,544,-0.2303,0.5846,0.01,0.0
391,-0.00667,-6.7e-05,99993.33,609,-0.3495,0.6223,0.01,0.0
392,-0.003049,-3e-05,99996.95,568,-0.1602,0.6268,0.01,0.0
393,2e-05,0.0,100000.02,566,0.0011,0.6272,0.01,0.0
394,-0.007244,-7.2e-05,99992.76,524,-0.3778,0.5916,0.01,0.0
395,-0.00895,-9e-05,99991.05,575,-0.4706,0.5965,0.01,0.0
396,0.00048,5e-06,100000.48,568,0.0253,0.632,0.01,0.0
397,-0.000126,-1e-06,99999.87,567,-0.0067,0.6155,0.01,0.0
398,-0.00428,-4.3e-05,99995.72,560,-0.2243,0.6286,0.01,0.0
399,-0.000605,-6e-06,99999.39,607,-0.0318,0.6129,0.01,0.0
400,-0.008583,-8.6e-05,99991.42,591,-0.4494,0.5787,0.01,0.0
401,-0.00436,-4.4e-05,99995.64,451,-0.2296,0.612,0.01,0.0
402,0.000214,2e-06,100000.21,615,0.0113,0.6439,0.01,0.0
403,-0.000289,-3e-06,99999.71,535,-0.0152,0.6355,0.01,0.0
404,-0.002936,-2.9e-05,99997.06,572,-0.1543,0.6434,0.01,0.0
405,-0.002081,-2.1e-05,99997.92,542,-0.1093,0.6328,0.01,0.0
406,-0.001069,-1.1e-05,99998.93,578,-0.056,0.6176,0.01,0.0
407,-0.009623,-9.6e-05,99990.38,597,-0.5025,0.598,0.01,0.0
408,-0.001586,-1.6e-05,99998.41,555,-0.0828,0.6126,0.01,0.0
409,-0.003774,-3.8e-05,99996.23,514,-0.1996,0.6109,0.01,0.0
410,-0.004269,-4.3e-05,99995.73,546,-0.2241,0.6172,0.01,0.0
411,-0.006171,-6.2e-05,99993.83,568,-0.3248,0.6127,0.01,0.0
412,-0.010131,-0.000101,99989.87,607,-0.5301,0.5717,0.01,0.0
413,-0.002128,-2.1e-05,99997.87,597,-0.1113,0.6181,0.01,0.0
414,0.000575,6e-06,100000.57,558,0.0302,0.6416,0.01,0.0
415,-0.007657,-7.7e-05,99992.34,586,-0.3993,0.5956,0.01,0.0
416,-0.006619,-6.6e-05,99993.38,664,-0.3459,0.6114,0.01,0.0
417,-0.010997,-0.00011,99989.0,618,-0.5677,0.5987,0.01,0.0
418,-0.00379,-3.8e-05,99996.21,533,-0.1984,0.6154,0.01,0.0
419,-0.006706,-6.7e-05,99993.29,625,-0.3486,0.6288,0.01,0.0
420,-0.009315,-9.3e-05,99990.69,595,-0.4906,0.6151,0.01,0.0
421,-0.004392,-4.4e-05,99995.61,604,-0.2293,0.6242,0.01,0.0
422,-0.007575,-7.6e-05,99992.43,688,-0.3929,0.6061,0.01,0.0
423,-0.009024,-9e-05,99990.98,537,-0.4747,0.6071,0.01,0.0
424,-0.003103,-3.1e-05,99996.9,582,-0.163,0.6289,0.01,0.0
425,0.000492,5e-06,100000.49,487,0.026,0.6304,0.01,0.0
426,-0.006147,-6.1e-05,99993.85,615,-0.321,0.6098,0.01,0.0
427,-0.004659,-4.7e-05,99995.34,568,-0.2445,0.6602,0.01,0.0
428,-0.001149,-1.1e-05,99998.85,558,-0.0603,0.6219,0.01,0.0
429,-0.008232,-8.2e-05,99991.77,571,-0.4295,0.5814,0.01,0.0
430,-0.00203,-2e-05,99997.97,569,-0.1066,0.6292,0.01,0.0
431,0.0038,3.8e-05,100003.8,551,0.2014,0.6425,0.01,0.0
432,-0.009532,-9.5e-05,99990.47,604,-0.4927,0.5894,0.01,0.0
433,-0.005294,-5.3e-05,99994.71,583,-0.2781,0.6192,0.01,0.0
434,9e-05,1e-06,100000.09,509,0.0048,0.6326,0.01,0.0
435,0.000148,1e-06,100000.15,527,0.0078,0.6091,0.01,0.0
436,-0.005943,-5.9e-05,99994.06,552,-0.3127,0.6322,0.01,0.0
437,-0.007057,-7.1e-05,99992.94,561,-0.3686,0.5847,0.01,0.0
438,0.00722,7.2e-05,100007.22,525,0.3837,0.6552,0.01,0.0
439,-0.002927,-2.9e-05,99997.07,530,-0.1544,0.617,0.01,0.0
440,-0.000103,-1e-06,99999.9,587,-0.0054,0.6405,0.01,0.0
441,-0.002589,-2.6e-05,99997.41,531,-0.1354,0.6102,0.01,0.0
442,-0.009251,-9.3e-05,99990.75,604,-0.4825,0.5944,0.01,0.0
443,-0.005836,-5.8e-05,99994.16,565,-0.3067,0.5947,0.01,0.0
444,-0.002948,-2.9e-05,99997.05,511,-0.1546,0.6145,0.01,0.0
445,0.000172,2e-06,100000.17,550,0.009,0.6218,0.01,0.0
446,-0.004503,-4.5e-05,99995.5,591,-0.2369,0.5956,0.01,0.0
447,-0.005754,-5.8e-05,99994.25,547,-0.3016,0.6252,0.01,0.0
448,-0.001422,-1.4e-05,99998.58,551,-0.075,0.6243,0.01,0.0
449,0.003301,3.3e-05,100003.3,539,0.1744,0.6438,0.01,0.0
450,-0.004127,-4.1e-05,99995.87,592,-0.2174,0.6436,0.01,0.0
451,-0.004451,-4.5e-05,99995.55,573,-0.2335,0.6091,0.01,0.0
452,-0.002317,-2.3e-05,99997.68,555,-0.1216,0.5802,0.01,0.0
453,-0.004433,-4.4e-05,99995.57,583,-0.2314,0.6329,0.01,0.0
454,-0.007049,-7e-05,99992.95,539,-0.3672,0.603,0.01,0.0
455,-0.009824,-9.8e-05,99990.18,616,-0.5103,0.5925,0.01,0.0
456,0.001331,1.3e-05,100001.33,541,0.07,0.6303,0.01,0.0
457,-0.004644,-4.6e-05,99995.36,577,-0.2456,0.6014,0.01,0.0
458,-0.006529,-6.5e-05,99993.47,589,-0.3419,0.5959,0.01,0.0
459,-0.005467,-5.5e-05,99994.53,561,-0.2862,0.6114,0.01,0.0
460,-0.001932,-1.9e-05,99998.07,607,-0.1011,0.6244,0.01,0.0
461,-0.010224,-0.000102,99989.78,501,-0.5376,0.5948,0.01,0.0
462,-0.005879,-5.9e-05,99994.12,523,-0.3086,0.5851,0.01,0.0
463,0.000429,4e-06,100000.43,579,0.0227,0.6287,0.01,0.0
464,-0.010069,-0.000101,99989.93,598,-0.5253,0.5953,0.01,0.0
465,-0.001633,-1.6e-05,99998.37,577,-0.0855,0.5945,0.01,0.0
466,-0.002924,-2.9e-05,99997.08,582,-0.1535,0.6289,0.01,0.0
467,0.000896,9e-06,100000.9,540,0.0471,0.6315,0.01,0.0
468,0.000214,2e-06,100000.21,510,0.0113,0.6098,0.01,0.0
469,-0.001157,-1.2e-05,99998.84,520,-0.0606,0.6288,0.01,0.0
470,0.002384,2.4e-05,100002.38,553,0.1256,0.6546,0.01,0.0
471,-0.004621,-4.6e-05,99995.38,555,-0.2432,0.6108,0.01,0.0
472,-0.001206,-1.2e-05,99998.79,604,-0.0628,0.6192,0.01,0.0
473,-0.013267,-0.000133,99986.73,608,-0.6937,0.5609,0.01,0.0
474,-0.005017,-5e-05,99994.98,552,-0.2633,0.6087,0.01,0.0
475,0.004959,5e-05,100004.96,529,0.2617,0.6446,0.01,0.0
476,-0.007298,-7.3e-05,99992.7,560,-0.3828,0.5911,0.01,0.0
477,0.003277,3.3e-05,100003.28,579,0.1731,0.639,0.01,0.0
478,0.006733,6.7e-05,100006.73,462,0.3557,0.6147,0.01,0.0
479,-0.006865,-6.9e-05,99993.14,615,-0.3595,0.6098,0.01,0.0
480,-0.001149,-1.1e-05,99998.85,562,-0.0609,0.6246,0.01,0.0
481,0.000955,1e-05,100000.96,533,0.0507,0.636,0.01,0.0
482,1.4e-05,0.0,100000.01,543,0.0008,0.6519,0.01,0.0
483,0.004564,4.6e-05,100004.56,530,0.2419,0.6642,0.01,0.0
484,-0.00583,-5.8e-05,99994.17,591,-0.3068,0.6108,0.01,0.0
485,-0.000854,-9e-06,99999.15,497,-0.0453,0.6117,0.01,0.0
486,-0.005086,-5.1e-05,99994.91,513,-0.2691,0.614,0.01,0.0
487,-0.000997,-1e-05,99999.0,625,-0.0522,0.6368,0.01,0.0
488,-0.000737,-7e-06,99999.26,531,-0.0388,0.6083,0.01,0.0
489,-0.002884,-2.9e-05,99997.12,522,-0.1522,0.5958,0.01,0.0
490,0.002331,2.3e-05,100002.33,548,0.1228,0.6478,0.01,0.0
491,0.000439,4e-06,100000.44,550,0.0232,0.6236,0.01,0.0
492,0.004562,4.6e-05,100004.56,508,0.2428,0.6457,0.01,0.0
493,-0.009992,-0.0001,99990.01,543,-0.5272,0.5838,0.01,0.0
494,-0.003817,-3.8e-05,99996.18,583,-0.2006,0.6072,0.01,0.0
495,0.002437,2.4e-05,100002.44,517,0.129,0.6267,0.01,0.0
496,0.000182,2e-06,100000.18,555,0.0096,0.6378,0.01,0.0
497,-0.001633,-1.6e-05,99998.37,552,-0.0868,0.6286,0.01,0.0
498,-0.000315,-3e-06,99999.68,556,-0.0167,0.6475,0.01,0.0
499,-0.002831,-2.8e-05,99997.17,558,-0.1488,0.5968,0.01,0.0
500,-0.006174,-6.2e-05,99993.83,611,-0.3207,0.599,0.01,0.0
